name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,source
29642,2000-03-20,62,46.1,54.2,62,40.3,53.5,51,89.6,2.212,100,33.33,rain,,,,15,15,10.9,5.8,47.4,1014.2,75.6,7.9,,,,,2000-03-20T06:33:18,2000-03-20T18:42:20,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2000-03-21,64.1,47.9,55.3,64.1,42.9,54.6,47.9,78,0,0,0,,,,,12.8,12.8,9.3,3.4,48.8,1021.1,74.6,9.9,,,,,2000-03-21T06:31:54,2000-03-21T18:43:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-03-22,70.1,44,57.9,70.1,43.9,57.8,45,64.9,0,0,0,,,,,11.6,11.6,7,3.4,58.1,1023.7,5.9,9.9,,,,,2000-03-22T06:30:30,2000-03-22T18:43:56,0.58,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-03-23,68.1,47.9,56.3,68.1,44.2,55.9,45.1,67.6,0,0,0,,,,,16.1,16.1,9,3.4,63.3,1024.5,2.5,9.9,,,,,2000-03-23T06:29:06,2000-03-23T18:44:44,0.61,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-03-24,71.9,44.9,58.8,71.9,43.5,58.7,43.9,60.5,0,0,0,,,,,9.2,9.2,5.4,3.4,169.6,1022,0,9.9,,,,,2000-03-24T06:27:42,2000-03-24T18:45:32,0.64,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-03-25,77.1,52.1,64.7,77.1,52.1,64.7,49.6,59.3,0,0,0,,,,,16.1,16.1,9.8,3.4,231.6,1017.6,9.1,9.9,,,,,2000-03-25T06:26:19,2000-03-25T18:46:19,0.68,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-03-26,74.9,57.8,65.4,74.9,57.8,65.4,41.2,44.8,0,0,0,,,,,18.3,18.3,8.3,3.4,326.9,1012.1,7.9,9.9,,,,,2000-03-26T06:24:55,2000-03-26T18:47:07,0.71,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-03-27,66.8,51.2,57.4,66.8,51.2,57.4,47.7,71.7,0.083,100,8.33,rain,,,,17.2,17.2,8.6,4.7,250.6,1000.7,36.1,9.6,,,,,2000-03-27T06:23:31,2000-03-27T18:47:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2000-03-28,71.9,43.1,57.2,71.9,38,55.7,31.2,42.1,0,0,0,,,,,31.1,31.1,15.5,4.7,265.8,999.3,5.4,9.9,,,,,2000-03-28T06:22:08,2000-03-28T18:48:41,0.77,Clear,Clear conditions throughout the day.,wind,obs
29642,2000-03-29,60.2,38,49.7,60.2,34.4,48.8,32.1,52.5,0,0,0,,,,,12.8,12.8,6.3,3.4,292.8,1011.8,35.8,9.9,,,,,2000-03-29T06:20:44,2000-03-29T18:49:29,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-03-30,70.1,48.8,57.8,70.1,47,57.6,47.2,69.4,0.012,100,4.17,rain,,,,12.8,12.8,7.4,3.4,47.5,1012.4,68.3,9.9,,,,,2000-03-30T06:19:21,2000-03-30T18:50:16,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2000-03-31,70.1,53,60.9,70.1,53,60.9,45.4,59.1,0,0,0,,,,,13.9,13.9,8.6,4.7,72.4,1017.3,62.9,9.9,,,,,2000-03-31T06:17:58,2000-03-31T18:51:03,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs
29642,2000-04-01,71.9,47,60.4,71.9,44.9,60.2,46.2,62.5,0,0,0,,,,,12.8,12.8,7.1,3.4,180.3,1022.5,5,9.8,,,,,2000-04-01T06:16:35,2000-04-01T18:51:50,0.9,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-02,64.1,53,58.3,64.1,53,58.3,55.5,92,0.357,100,45.83,rain,,,,11.6,11.6,6,3.4,213.5,1020,92.2,7.7,,,,,2000-04-02T07:15:13,2000-04-02T19:52:38,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2000-04-03,73.1,61.1,66.9,73.1,61.1,66.9,63.1,88.3,0.454,100,25,rain,,,,17.2,17.2,10.4,3.4,220.3,1013.5,88.7,7.5,,,,,2000-04-03T07:13:51,2000-04-03T19:53:25,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2000-04-04,65,41.1,55.8,65,35.3,54.9,44.1,68.8,0.107,100,20.83,rain,,,,23,23,15.5,5.8,276.2,1009.4,70.8,9.7,,,,,2000-04-04T07:12:29,2000-04-04T19:54:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2000-04-05,61.1,29.9,47.1,61.1,29.9,46.2,27,50.3,0,0,0,,,,,16.1,16.1,11.3,4.7,239.8,1017.7,0,9.9,,,,,2000-04-05T07:11:07,2000-04-05T19:54:59,0.03,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-06,77.1,42.2,61.4,77.1,38.5,60.5,42.5,50.9,0,0,0,,,,,20.8,20.8,13.3,5.8,242.3,1014.1,0,9.9,,,,,2000-04-06T07:09:46,2000-04-06T19:55:46,0.07,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-07,78.2,53,67.1,78.2,53,67.1,50.5,56.9,0,0,0,,,,,19.7,19.7,12.6,4.7,237.8,1014.2,0,9.9,,,,,2000-04-07T07:08:25,2000-04-07T19:56:34,0.1,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-08,64.1,41.1,55.9,64.1,35.3,54.3,45.2,68.3,0.043,100,8.33,rain,,,,26.4,26.4,15.7,6.9,273.3,1009.5,51.7,9.8,,,,,2000-04-08T07:07:05,2000-04-08T19:57:21,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2000-04-09,61.1,34.1,47.8,61.1,29.5,45.6,23,39.8,0,0,0,,,,,18.3,18.3,11.8,3.4,275.4,1020.5,5,9.9,,,,,2000-04-09T07:05:45,2000-04-09T19:58:08,0.18,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-10,74,41.1,58.3,74,41,57.5,31.8,38.6,0,0,0,,,,,19.7,19.7,9.3,3.4,232.1,1022.9,7.5,9.9,,,,,2000-04-10T07:04:25,2000-04-10T19:58:56,0.21,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-11,73.1,52.1,62.6,73.1,52.1,62.6,44.2,51.9,0,0,0,,,,,25.3,25.3,11,4.7,235,1023.1,2.5,9.9,,,,,2000-04-11T07:03:07,2000-04-11T19:59:43,0.25,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-12,74,56.9,64.3,74,56.9,64.3,54.3,71.2,0.012,100,4.17,rain,,,,9.2,9.2,6.1,3.4,258.1,1022.1,82.9,9.8,,,,,2000-04-12T07:01:48,2000-04-12T20:00:31,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2000-04-13,62.9,41.1,45.5,62.9,31.7,39.6,40.9,85,0.363,100,20.83,rain,,,,20.8,20.8,15.8,11.6,57.9,1026.9,99.6,9,,,,,2000-04-13T07:00:30,2000-04-13T20:01:18,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,obs
29642,2000-04-14,51.2,42.2,47.9,51.2,34.3,44.8,47.1,97.1,0.899,100,45.83,rain,,,,16.1,16.1,12.6,6.9,53,1022.7,100,6.4,,,,,2000-04-14T06:59:13,2000-04-14T20:02:06,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs
29642,2000-04-15,59.1,50.1,54.4,59.1,50.1,54.4,54.1,99.2,0.91,100,37.5,rain,,,,12.8,12.8,9.5,3.4,48.1,1017.6,97.5,5.3,,,,,2000-04-15T06:57:57,2000-04-15T20:02:54,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2000-04-16,78.2,55.1,65.1,78.2,55.1,65.1,56.4,77.2,0.012,100,4.17,rain,,,,8.1,8.1,5.7,3.4,237.2,1017.3,28.7,6.5,,,,,2000-04-16T06:56:41,2000-04-16T20:03:41,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,obs
29642,2000-04-17,79.1,56,66.6,79.1,56,66.6,53.7,65.1,0,0,0,,,,,26.4,26.4,12.4,3.4,249.9,1010.8,17.1,9.8,,,,,2000-04-17T06:55:26,2000-04-17T20:04:29,0.46,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-18,71,51.2,60.1,71,51.2,60.1,48.2,65.6,0,0,0,,,,,18.3,18.3,10.4,4.7,341.9,1010.6,16.1,9.9,,,,,2000-04-18T06:54:11,2000-04-18T20:05:17,0.5,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-19,77.1,47.9,62.6,77.1,46,62.5,50.8,68.3,0,0,0,,,,,8.1,8.1,5.8,3.4,121.3,1015.5,0,9.7,,,,,2000-04-19T06:52:57,2000-04-19T20:06:05,0.53,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-20,80,53,67.5,80,53,67.5,54.5,66.4,0,0,0,,,,,19.7,19.7,10.8,3.4,208.1,1015.3,1.3,9.8,,,,,2000-04-20T06:51:44,2000-04-20T20:06:53,0.56,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-21,71,53,64.4,71,53,64.4,48.7,57.1,0,0,0,,,,,21.9,21.9,13.5,3.4,247.7,1006.2,54.8,9.9,,,,,2000-04-21T06:50:32,2000-04-21T20:07:41,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-04-22,65.9,41.1,53.4,65.9,41.1,52.9,41,63.9,0,0,0,,,,,18.3,18.3,11.2,3.4,350.8,1008.1,8.2,9.9,,,,,2000-04-22T06:49:21,2000-04-22T20:08:29,0.63,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-23,69.2,42.2,57.1,69.2,42.2,57,43.6,62.5,0,0,0,,,,,13.9,13.9,7.4,3.4,234.3,1010.9,9.2,9.9,,,,,2000-04-23T06:48:10,2000-04-23T20:09:17,0.66,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-04-24,62.9,53,57.2,62.9,53,57.2,52.7,85.8,0.771,100,25,rain,,,,13.9,13.9,8.7,3.4,27,1008,82.7,7.3,,,,,2000-04-24T06:47:01,2000-04-24T20:10:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2000-04-25,57.8,50.1,53.3,57.8,50.1,53.3,49.9,89,0.122,100,20.83,rain,,,,15,15,10.4,3.4,28.6,1007.1,99.6,8.8,,,,,2000-04-25T06:45:52,2000-04-25T20:10:53,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs
29642,2000-04-26,64.1,50.1,55.2,64.1,50.1,55.2,50.5,85.6,0.221,100,20.83,rain,,,,11.6,11.6,6.9,3.4,158.8,1015,85,7.7,,,,,2000-04-26T06:44:44,2000-04-26T20:11:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2000-04-27,70.1,42.2,56.9,70.1,39.2,56.5,41,62.3,0.012,100,4.17,rain,,,,18.3,18.3,7.6,3.4,216.8,1013.3,8.3,8.9,,,,,2000-04-27T06:43:37,2000-04-27T20:12:30,0.79,Rain,Clear conditions throughout the day with early morning rain.,rain,obs
29642,2000-04-28,62.9,50.1,55.7,62.9,50.1,55.7,49.7,81.6,0.421,100,29.17,rain,,,,12.8,12.8,6.4,3.4,5.2,1008.8,88.3,8.5,,,,,2000-04-28T06:42:31,2000-04-28T20:13:18,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2000-04-29,68.1,44.9,55.9,68.1,44.9,55.8,48.9,79.5,0.039,100,4.17,rain,,,,10.3,10.3,5.8,3.4,195.4,1015.3,41.3,8.9,,,,,2000-04-29T06:41:27,2000-04-29T20:14:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2000-04-30,77.1,47,62.4,77.1,47,62.4,44.6,58.8,0,0,0,,,,,9.2,9.2,6.4,4.7,213.7,1021,0,9.4,,,,,2000-04-30T06:40:23,2000-04-30T20:14:55,0.89,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-01,79.1,52.1,66.3,79.1,52.1,66.3,47.8,54.3,0,0,0,,,,,18.3,18.3,11.2,3.4,221.1,1019.8,0,9.9,,,,,2000-05-01T06:39:20,2000-05-01T20:15:43,0.92,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-02,80.9,56.9,66.9,81.7,56.9,67,55.6,69.3,1.59,100,20.83,rain,,,,12.8,12.8,7.1,3.4,230.3,1017,56.7,8.5,,,,,2000-05-02T06:38:19,2000-05-02T20:16:31,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2000-05-03,74,57.8,66,74,57.8,66,62.1,88,0,0,0,,,,,16.1,16.1,7.7,4.7,42.7,1022,34.2,4.9,,,,,2000-05-03T06:37:18,2000-05-03T20:17:19,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-05-04,75.8,62.9,67.7,75.8,62.9,67.7,62.1,83.5,0.039,100,4.17,rain,,,,6.9,6.9,5,3.4,164.3,1024.5,69.2,6.3,,,,,2000-05-04T06:36:19,2000-05-04T20:18:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2000-05-05,80,55.1,68.4,80,55.1,68.4,56.5,68.5,0,0,0,,,,,8.1,8.1,6.6,3.4,201.6,1024.3,2.5,9.7,,,,,2000-05-05T06:35:21,2000-05-05T20:18:56,0.05,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-06,83,57.8,70.9,83.5,57.8,71,58.4,67.5,0,0,0,,,,,10.3,10.3,6.6,3.4,203.5,1022.1,10.4,9.9,,,,,2000-05-06T06:34:24,2000-05-06T20:19:43,0.09,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-07,83.9,57.8,72,83.5,57.8,71.8,58,65.3,0,0,0,,,,,13.9,13.9,8.8,3.4,224.9,1019.5,4.6,9.7,,,,,2000-05-07T06:33:28,2000-05-07T20:20:31,0.12,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-08,83,62,72.9,83.8,62,73,59.2,63.7,0,0,0,,,,,16.1,16.1,8.5,3.4,226,1016.9,4.6,9.9,,,,,2000-05-08T06:32:34,2000-05-08T20:21:19,0.16,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-09,83.9,61.1,74.1,85.4,61.1,74.3,60,63.3,0,0,0,,,,,17.2,17.2,9,3.4,223.2,1013.4,3.8,9.8,,,,,2000-05-09T06:31:41,2000-05-09T20:22:06,0.19,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-10,83.9,65,74,85.7,65,74.2,58.9,60.9,0,0,0,,,,,17.2,17.2,11,3.4,239.2,1011.1,15.4,9.9,,,,,2000-05-10T06:30:49,2000-05-10T20:22:54,0.25,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-11,83,56,69.1,81.8,56,69,52.5,58.5,0,0,0,,,,,12.8,12.8,6.2,3.4,219.2,1015.2,0,9.9,,,,,2000-05-11T06:29:58,2000-05-11T20:23:41,0.26,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-12,88.1,64.1,76.9,91,64.1,77.7,63.9,66.6,0,0,0,,,,,17.2,17.2,10.9,3.4,235.2,1012.9,3.3,9.1,,,,,2000-05-12T06:29:09,2000-05-12T20:24:28,0.3,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-13,89,68.1,78.4,93.6,68.1,79.8,66.6,68.9,0,0,0,,,,,17.2,17.2,9,4.7,235.7,1011.3,7.1,8.6,,,,,2000-05-13T06:28:21,2000-05-13T20:25:15,0.34,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-14,79.1,64.1,70.7,79.1,64.1,70.7,52.4,53,0,0,0,,,,,11.6,11.6,6.5,3.4,11.2,1017.1,20.4,9.9,,,,,2000-05-14T06:27:35,2000-05-14T20:26:01,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-05-15,71.9,56.9,64.6,71.9,56.9,64.6,42.3,45.2,0,0,0,,,,,15,15,10.1,5.8,43.1,1020.7,30,9.9,,,,,2000-05-15T06:26:50,2000-05-15T20:26:47,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-05-16,75.8,52.1,64,75.8,52.1,64,45.7,54,0,0,0,,,,,10.3,10.3,6.8,3.4,216.8,1021.1,17.9,9.9,,,,,2000-05-16T06:26:06,2000-05-16T20:27:33,0.44,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-17,78.2,59.1,68.7,78.2,59.1,68.7,58,69.6,0,0,0,,,,,15,15,9.4,3.4,224.9,1020.2,6.7,9.9,,,,,2000-05-17T06:25:24,2000-05-17T20:28:18,0.48,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-18,83.9,64.1,74.2,84.9,64.1,74.5,61.4,66.3,0,0,0,,,,,20.8,20.8,12,4.7,224.6,1021.4,5.8,9.3,,,,,2000-05-18T06:24:43,2000-05-18T20:29:04,0.5,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-19,89,68.1,78.5,88.5,68.1,78.4,61,57.1,0,0,0,,,,,19.7,19.7,11.2,3.4,225.3,1018.3,0,9.8,,,,,2000-05-19T06:24:04,2000-05-19T20:29:48,0.54,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-20,86.1,68.1,77.3,87.5,68.1,78,63.7,64.1,0,0,0,,,,,17.2,17.2,9.2,3.4,243,1015.9,9.6,9.8,,,,,2000-05-20T06:23:26,2000-05-20T20:30:32,0.58,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-21,80.9,66.8,73.3,82.1,66.8,73.3,64.2,74.6,0,0,0,,,,,11.6,11.6,6.9,3.4,242.6,1014.8,44.6,9.6,,,,,2000-05-21T06:22:50,2000-05-21T20:31:16,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-05-22,83,64.1,72.7,81.7,64.1,72.6,58.6,65.7,0,0,0,,,,,10.3,10.3,7.2,4.7,289.6,1011.4,19.6,8.2,,,,,2000-05-22T06:22:16,2000-05-22T20:31:59,0.64,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-23,82.1,59.1,69.7,83.3,59.1,69.8,60.5,73.8,0,0,0,,,,,17.2,17.2,10.8,3.4,238.6,1009.7,16.1,9.4,,,,,2000-05-23T06:21:43,2000-05-23T20:32:42,0.68,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-24,87.2,65.9,75.3,90,65.9,76.2,66.5,76.5,0.334,100,25,rain,,,,20.8,20.8,10.9,3.4,239.3,1008,30.4,8.3,,,,,2000-05-24T06:21:11,2000-05-24T20:33:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2000-05-25,88.1,70.1,77.8,92.6,70.1,79.4,68.9,75.4,0.161,100,4.17,rain,,,,13.9,13.9,7.4,3.4,253.3,1009.1,20.4,8.7,,,,,2000-05-25T06:20:41,2000-05-25T20:34:06,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2000-05-26,83,62,72.3,83.8,62,72.4,60.8,70.3,0,0,0,,,,,8.1,8.1,5.7,3.4,92.2,1015.2,6.1,9.4,,,,,2000-05-26T06:20:13,2000-05-26T20:34:47,0.75,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-27,91.1,68.1,79.9,95.1,68.1,81.6,66.4,66.1,0,0,0,,,,,16.1,16.1,10.5,3.4,239.5,1014.5,8.3,9,,,,,2000-05-27T06:19:46,2000-05-27T20:35:27,0.81,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-05-28,84.8,64.1,76.1,86.2,64.1,76.4,64.4,68.5,0.071,100,4.17,rain,,,,20.8,20.8,9.6,4.7,249.3,1009.2,23,9.9,,,,,2000-05-28T06:19:21,2000-05-28T20:36:07,0.84,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,obs
29642,2000-05-29,74.9,62,68.4,74.9,62,68.4,55.4,64.4,0,0,0,,,,,15,15,7.2,3.4,11,1011.2,52.9,9.9,,,,,2000-05-29T06:18:57,2000-05-29T20:36:45,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-05-30,77.1,53.9,66,77.1,53.9,66,50.8,59.1,0,0,0,,,,,16.1,16.1,9.2,4.7,59.5,1019.5,26.3,9.9,,,,,2000-05-30T06:18:36,2000-05-30T20:37:23,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs
29642,2000-05-31,82.1,53.9,68.2,81.8,53.9,68.2,53.6,61.9,0,0,0,,,,,6.9,6.9,4.9,3.4,56.4,1022.5,7.9,9.9,,,,,2000-05-31T06:18:15,2000-05-31T20:38:01,0.94,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-01,92,61.1,77.5,93.1,61.1,77.9,60.6,59.1,0,0,0,,,,,6.9,6.9,5.5,3.4,262.5,1021.2,0,9.5,,,,,2000-06-01T06:17:57,2000-06-01T20:38:37,0.97,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-02,96.2,68.1,82.2,97.2,68.1,82.9,62.5,54.1,0,0,0,,,,,8.1,8.1,5.3,3.4,258.9,1019.1,1.3,9.2,,,,,2000-06-02T06:17:40,2000-06-02T20:39:12,0,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-03,91.1,68.1,79.1,92.8,68.1,79.9,64.4,63.1,0,0,0,,,,,10.3,10.3,5.8,3.4,1.7,1016.9,32.1,8.6,,,,,2000-06-03T06:17:24,2000-06-03T20:39:47,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-06-04,77.1,68.1,71.7,77.1,68.1,71.7,67.7,87.3,0.024,100,8.33,rain,,,,8.1,8.1,6.1,3.4,41.4,1016.7,55.8,4.8,,,,,2000-06-04T06:17:11,2000-06-04T20:40:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2000-06-05,71.9,66.8,70.6,71.9,66.8,70.6,68.1,91.9,0.086,100,16.67,rain,,,,5.8,5.8,4.5,3.4,96.1,1013.9,62.6,5.3,,,,,2000-06-05T06:16:58,2000-06-05T20:40:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2000-06-06,75.8,59.1,68.6,75.8,59.1,68.6,54.4,63,0,0,0,,,,,17.2,17.2,10.3,3.4,340.2,1014.5,30,9,,,,,2000-06-06T06:16:48,2000-06-06T20:41:25,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs
29642,2000-06-07,79.1,52.1,65.1,79.1,52.1,65.1,45.4,52.5,0,0,0,,,,,11.6,11.6,7.1,3.4,52.1,1022.5,0,9.9,,,,,2000-06-07T06:16:39,2000-06-07T20:41:55,0.18,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-08,82.1,55.1,68.8,81.2,55.1,68.7,52.4,58.9,0,0,0,,,,,8.1,8.1,6.5,4.7,212.9,1023.3,4.6,9.9,,,,,2000-06-08T06:16:32,2000-06-08T20:42:25,0.25,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-09,89.9,61.1,74.8,88.5,61.1,74.3,56.2,56.1,0,0,0,,,,,8.1,8.1,5.6,3.4,236.5,1022.3,0,9.9,,,,,2000-06-09T06:16:26,2000-06-09T20:42:53,0.25,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-10,91.1,62.9,78.1,89.7,62.9,77.9,59.1,54.8,0,0,0,,,,,8.1,8.1,6.5,3.4,168.6,1022.2,7.1,9.9,,,,,2000-06-10T06:16:22,2000-06-10T20:43:20,0.28,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-11,92,66.8,79.6,92.2,66.8,79.7,61.1,55.6,0,0,0,,,,,9.2,9.2,6.2,3.4,223.7,1021.9,13.3,9.9,,,,,2000-06-11T06:16:20,2000-06-11T20:43:46,0.32,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-12,93.8,68.1,81.9,94.1,68.1,81.9,60.3,50.6,0,0,0,,,,,11.6,11.6,7.2,3.4,230.5,1021.4,7.5,9.8,,,,,2000-06-12T06:16:19,2000-06-12T20:44:11,0.35,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-13,92.9,70.1,82.1,96.5,70.1,83.4,64.9,58,0,0,0,,,,,12.8,12.8,7.6,3.4,216.4,1019.6,16.7,9.9,,,,,2000-06-13T06:16:20,2000-06-13T20:44:34,0.39,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2000-06-14,95.1,71.9,83.8,95.5,71.9,84.7,65.6,57.6,0,0,0,,,,,13.9,13.9,8.4,3.4,222.4,1018,41.7,9.9,,,,,2000-06-14T06:16:22,2000-06-14T20:44:56,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,obs
29642,2000-06-15,92.9,71.9,82.7,96.5,71.9,84.3,66.7,60.8,0.02,100,4.17,rain,,,,26.4,26.4,10.7,4.7,218,1015.7,32.9,9.9,,,,,2000-06-15T06:16:26,2000-06-15T20:45:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2000-06-16,91.1,71,77.2,93.8,71,78.1,68.4,76.5,0.26,100,4.17,rain,,,,16.1,16.1,10.4,4.7,215.5,1017.3,54.2,9.3,,,,,2000-06-16T06:16:32,2000-06-16T20:45:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2000-06-17,89,70.1,78,92.2,70.1,79.3,68.5,75.5,0.311,100,8.33,rain,,,,11.6,11.6,7.6,3.4,232.9,1020.7,27.8,9.5,,,,,2000-06-17T06:16:39,2000-06-17T20:45:55,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,obs
29642,2000-06-18,91.1,70.1,78.1,95.3,70.1,79.3,69.3,77.7,0.197,100,20.83,rain,,,,16.1,16.1,9.3,3.4,226.5,1021.4,27.9,7.6,,,,,2000-06-18T06:16:47,2000-06-18T20:46:12,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2000-06-19,86.1,71.9,77.4,91.6,71.9,78.4,69.1,76.3,0,0,0,,,,,11.6,11.6,7.3,3.4,239.7,1021.2,29.2,9.9,,,,,2000-06-19T06:16:57,2000-06-19T20:46:27,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2000-06-20,87.2,69.2,76.8,92.9,69.2,78.3,71.3,84.7,0.098,100,4.17,rain,,,,9.2,9.2,7.3,3.4,54.9,1020.5,22.9,7.9,,,,,2000-06-20T06:17:08,2000-06-20T20:46:41,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
